"","frci","Band_7","Band_6","Band_5","Band_4","Band_3","Band_2","cluster"
"6421",0.69,0.129,0.233,0.391,0.058,0.081,0.061,1
"6422",0.646,0.058,0.129,0.323,0.026,0.039,0.026,1
"6423",0.603,0.139,0.263,0.5,0.07,0.1,0.083,1
"6424",0.661,0.141,0.263,0.475,0.07,0.097,0.081,1
"6425",0.607,0.122,0.182,0.327,0.086,0.094,0.086,1
"6426",0.681,0.017,0.024,0.045,0.032,0.035,0.035,1
"6427",0.679,0.127,0.234,0.407,0.062,0.086,0.069,1
"6428",0.607,0.131,0.235,0.44,0.074,0.107,0.086,1
"6429",0.604,0.098,0.18,0.354,0.053,0.079,0.063,1
"6430",0.63,0.106,0.223,0.456,0.034,0.06,0.035,1
"6431",0.605,0.115,0.202,0.384,0.07,0.092,0.085,1
"6432",0.69,0.078,0.163,0.348,0.033,0.05,0.037,1
"6433",0.683,0.089,0.16,0.294,0.06,0.074,0.065,1
"6434",0.608,0.102,0.208,0.417,0.047,0.067,0.056,1
"6435",0.668,0.087,0.18,0.384,0.035,0.055,0.044,1
"6436",0.619,0.165,0.261,0.367,0.108,0.116,0.092,1
"6437",0.641,0.127,0.243,0.431,0.05,0.075,0.063,1
