"","frci","Band_2","Band_3","Band_4","Band_5","Band_6","Band_7","cluster"
"178",0.364,0.28,0.333,0.193,0.962,0.703,0.495,1
"179",0.303,0.497,0.543,0.366,0.883,0.934,0.755,1
"180",0.346,0.464,0.464,0.391,0.423,0.468,0.427,1
"181",0.32,0.271,0.211,0.167,0.396,0.346,0.301,1
"182",0.317,0.433,0.448,0.377,0.488,0.443,0.397,1
"183",0.344,0.099,0.164,0.121,0.385,0.282,0.199,1
"184",0.332,0.44,0.556,0.336,1,0.981,0.762,1
"185",0.359,0.173,0.211,0.178,0.362,0.353,0.263,1
"186",0.38,0.45,0.529,0.346,0.903,0.929,0.717,1
"187",0.396,0.356,0.337,0.263,0.528,0.468,0.412,1
"188",0.303,0.677,0.67,0.796,0.402,0.537,0.434,1
"189",0.381,0.264,0.273,0.25,0.324,0.399,0.345,1
"190",0.381,0.459,0.514,0.342,0.891,0.896,0.713,1
"191",0.347,0.419,0.392,0.336,0.496,0.431,0.401,1
"192",0.374,0.09,0.069,0.074,0.161,0.1,0.055,1
"193",0.342,0.432,0.524,0.326,0.951,0.893,0.701,1
"194",0.356,0.301,0.225,0.194,0.351,0.33,0.303,1
"195",0.306,0.349,0.379,0.353,0.361,0.318,0.294,1
"196",0.373,0.114,0.126,0.155,0.104,0.089,0.092,1
"197",0.322,0.481,0.467,0.432,0.324,0.361,0.336,1
"198",0.309,0.47,0.425,0.399,0.467,0.664,0.558,1
"199",0.306,0.528,0.537,0.516,0.468,0.588,0.499,1
"200",0.31,0.496,0.574,0.367,0.923,0.997,0.782,1
"201",0.328,0.491,0.563,0.373,0.957,0.965,0.77,1
"202",0.379,0.264,0.162,0.15,0.177,0.217,0.228,1
"203",0.333,0.414,0.523,0.319,0.952,0.91,0.699,1
"204",0.377,0,0.036,0,0.36,0.252,0.163,1
"205",0.381,0.464,0.555,0.358,0.935,0.919,0.738,1
"206",0.31,0.141,0.163,0.144,0.206,0.197,0.159,1
"207",0.343,0.438,0.535,0.333,0.92,0.862,0.687,1
"208",0.315,0.508,0.568,0.363,0.91,0.958,0.77,1
"209",0.392,0.488,0.508,0.354,0.889,0.968,0.754,1
"210",0.371,0.357,0.306,0.317,0.172,0.214,0.248,1
"211",0.342,0.502,0.581,0.37,0.939,0.977,0.783,1
"212",0.343,0.02,0.024,0.019,0.243,0.174,0.129,1
"213",0.484,0.398,0.481,0.289,0.942,0.849,0.649,1
"214",0.444,0.253,0.272,0.191,0.795,0.62,0.458,1
"215",0.471,0.057,0.105,0.068,0.335,0.301,0.209,1
"216",0.435,0.468,0.561,0.366,0.915,0.915,0.745,1
"217",0.442,0.451,0.538,0.339,0.917,0.923,0.721,1
"218",0.484,0.415,0.426,0.374,0.575,0.426,0.358,1
"219",0.404,0.268,0.243,0.182,0.449,0.441,0.373,1
"220",0.456,0.4,0.367,0.267,0.804,0.748,0.577,1
"221",0.458,0.354,0.404,0.25,0.829,0.798,0.606,1
"222",0.446,0.369,0.378,0.302,0.459,0.401,0.333,1
"223",0.47,0.196,0.231,0.205,0.44,0.357,0.242,1
"224",0.492,0.421,0.479,0.324,0.871,0.838,0.661,1
"225",0.448,0.471,0.569,0.367,0.956,0.959,0.767,1
"226",0.475,0.443,0.494,0.303,0.933,0.895,0.684,1
"227",0.469,0.461,0.552,0.343,0.948,0.898,0.717,1
"228",0.404,0.315,0.307,0.218,0.64,0.676,0.563,1
"229",0.428,0.492,0.572,0.381,0.887,0.948,0.777,1
"230",0.418,0.48,0.46,0.37,0.621,0.688,0.605,1
"231",0.466,0.322,0.346,0.234,0.579,0.514,0.412,1
"232",0.474,0.459,0.538,0.347,0.944,0.941,0.75,1
"233",0.48,0.338,0.316,0.246,0.29,0.257,0.263,1
"234",0.443,0.479,0.567,0.366,0.877,0.956,0.76,1
"235",0.481,0.392,0.429,0.341,0.372,0.325,0.272,1
"236",0.441,0.466,0.538,0.349,0.912,0.939,0.749,1
"237",0.457,0.353,0.309,0.253,0.235,0.241,0.253,1
"238",0.466,0.283,0.305,0.174,0.89,0.705,0.515,1
"239",0.431,0.528,0.481,0.462,0.452,0.483,0.452,1
"240",0.441,0.286,0.365,0.231,0.794,0.861,0.637,1
"241",0.493,0.252,0.304,0.176,0.859,0.691,0.505,1
"242",0.49,0.164,0.207,0.166,0.439,0.452,0.338,1
"243",0.412,0.265,0.293,0.173,0.761,0.649,0.471,1
"244",0.498,0.227,0.277,0.173,0.759,0.629,0.47,1
"245",0.445,0.464,0.429,0.382,0.417,0.451,0.412,1
"246",0.476,0.35,0.362,0.241,0.805,0.715,0.553,1
"247",0.484,0.469,0.542,0.339,0.88,0.942,0.736,1
"248",0.41,0.307,0.35,0.23,0.771,0.681,0.523,1
"249",0.412,0.412,0.436,0.383,0.405,0.355,0.318,1
"250",0.414,0.482,0.505,0.334,0.862,0.9,0.707,1
"251",0.494,0.498,0.539,0.357,0.924,0.899,0.721,1
"252",0.435,0.419,0.482,0.289,0.929,0.825,0.628,1
"253",0.423,0.365,0.417,0.267,0.891,0.808,0.621,1
"254",0.408,0.215,0.209,0.124,0.853,0.561,0.371,1
"255",0.475,0.509,0.561,0.355,0.909,0.98,0.77,1
"256",0.45,0.278,0.22,0.178,0.395,0.351,0.316,1
"257",0.402,0.462,0.566,0.349,0.932,0.965,0.765,1
"258",0.456,0.475,0.473,0.498,0.44,0.632,0.555,1
"259",0.486,0.438,0.472,0.306,0.873,0.86,0.652,1
"260",0.471,0.404,0.382,0.323,0.588,0.457,0.372,1
"261",0.474,0.473,0.47,0.405,0.349,0.389,0.383,1
"262",0.487,0.39,0.372,0.269,0.753,0.691,0.571,1
"263",0.406,0.351,0.389,0.242,0.858,0.798,0.595,1
"264",0.458,0.439,0.506,0.318,0.945,0.889,0.686,1
"265",0.485,0.418,0.473,0.305,0.905,0.835,0.657,1
"266",0.497,0.28,0.3,0.205,0.813,0.667,0.493,1
"267",0.431,0.342,0.295,0.28,0.179,0.239,0.263,1
"268",0.442,0.436,0.516,0.317,0.971,0.943,0.718,1
"269",0.412,0.427,0.495,0.325,0.901,0.883,0.686,1
"270",0.521,0.428,0.493,0.303,0.91,0.858,0.666,1
"271",0.584,0.337,0.369,0.23,0.871,0.727,0.541,1
